Date,Transaction Type,Amount,Category,Balance,Description
2020-03-16,Deposit,1438,Donations,26075,Deposit for Donations
2020-03-18,Deposit,576,Donations,25444,Deposit for Donations
2020-03-18,Deposit,683,Sponsorship,31445,Deposit for Sponsorship
2020-03-19,Deposit,4742,Sponsorship,21775,Deposit for Sponsorship
2020-03-20,Deposit,3807,Donations,25582,Deposit for Donations
2020-03-20,Deposit,2778,Sponsorship,25014,Deposit for Sponsorship
2020-03-21,Withdrawal,714,Taxes,24868,Withdrawal for Taxes
2020-03-22,Deposit,2216,Sponsorship,28657,Deposit for Sponsorship
2020-03-22,Withdrawal,1514,Office Supplies,28949,Withdrawal for Office Supplies
2020-03-22,Deposit,3561,Sponsorship,26486,Deposit for Sponsorship
2020-03-23,Withdrawal,2519,Payroll,22925,Withdrawal for Payroll
2020-03-23,Deposit,2912,Sponsorship,15881,Deposit for Sponsorship
2020-03-25,Deposit,2907,Sales,11846,Deposit for Sales
2020-03-26,Deposit,2903,Sales,28978,Deposit for Sales
2020-03-27,Deposit,2427,Sponsorship,34098,Deposit for Sponsorship
2020-03-28,Withdrawal,2910,Taxes,22236,Withdrawal for Taxes
2020-04-01,Withdrawal,1099,Payroll,13404,Withdrawal for Payroll
2020-04-04,Deposit,2621,Donations,22853,Deposit for Donations
2020-04-04,Deposit,3393,Donations,20232,Deposit for Donations
2020-04-07,Deposit,168,Donations,13190,Deposit for Donations
2020-04-08,Withdrawal,2620,Marketing,14833,Withdrawal for Marketing
2020-04-08,Withdrawal,1160,Maintenance,17453,Withdrawal for Maintenance
2020-04-09,Deposit,1341,Sponsorship,18375,Deposit for Sponsorship
2020-04-10,Withdrawal,696,Marketing,12592,Withdrawal for Marketing
2020-04-10,Deposit,2071,Sales,15475,Deposit for Sales
2020-04-11,Deposit,177,Donations,17034,Deposit for Donations
2020-04-11,Withdrawal,1961,Memberships,12777,Withdrawal for Memberships
2020-04-12,Deposit,3624,Sales,17346,Deposit for Sales
2020-04-12,Withdrawal,2805,Utilities,20048,Withdrawal for Utilities
2020-04-12,Deposit,3075,Sales,8075,Deposit for Sales
2020-04-12,Withdrawal,1076,Rent,13722,Withdrawal for Rent
2020-04-14,Withdrawal,677,Travel,14798,Withdrawal for Travel
2020-04-14,Deposit,4947,Sponsorship,13022,Deposit for Sponsorship
2020-04-16,Withdrawal,724,Marketing,14957,Withdrawal for Marketing
2020-04-17,Withdrawal,2631,Taxes,13648,Withdrawal for Taxes
2020-04-17,Withdrawal,1669,Professional Services,13288,Withdrawal for Professional Services
2020-04-17,Deposit,2491,Sales,15681,Deposit for Sales
2020-04-20,Deposit,4965,Sponsorship,18613,Deposit for Sponsorship
2020-04-20,Withdrawal,500,Travel,15350,Withdrawal for Travel
2020-04-21,Deposit,3502,Donations,16279,Deposit for Donations
2020-04-21,Withdrawal,330,Payroll,14503,Withdrawal for Payroll
2020-04-22,Withdrawal,612,Loan Payments,14738,Withdrawal for Loan Payments
2020-04-23,Withdrawal,1535,Insurance,16840,Withdrawal for Insurance
2020-04-24,Deposit,4265,Sales,16857,Deposit for Sales
2020-04-25,Withdrawal,990,Utilities,15850,Withdrawal for Utilities
2020-04-25,Withdrawal,507,Professional Services,16839,Withdrawal for Professional Services
2020-05-01,Deposit,4153,Donations,25509,Deposit for Donations
2020-05-02,Withdrawal,941,Office Supplies,21356,Withdrawal for Office Supplies
2020-05-02,Deposit,2583,Donations,20965,Deposit for Donations
2020-05-03,Withdrawal,589,Office Supplies,24301,Withdrawal for Office Supplies
2020-05-04,Withdrawal,2694,Marketing,24890,Withdrawal for Marketing
2020-05-04,Deposit,2592,Donations,14119,Deposit for Donations
2020-05-05,Deposit,923,Sponsorship,2314,Deposit for Sponsorship
2020-05-05,Withdrawal,401,Inventory,26288,Withdrawal for Inventory
2020-05-06,Deposit,727,Donations,18382,Deposit for Donations
2020-05-06,Withdrawal,1504,Rent,810,Withdrawal for Rent
2020-05-07,Deposit,2972,Sponsorship,12264,Deposit for Sponsorship
2020-05-08,Deposit,1635,Sales,13899,Deposit for Sales
2020-05-08,Withdrawal,2221,Rent,17655,Withdrawal for Rent
2020-05-08,Deposit,4324,Sales,8672,Deposit for Sales
2020-05-08,Withdrawal,264,Maintenance,22914,Withdrawal for Maintenance
2020-05-09,Deposit,3421,Sales,27584,Deposit for Sales
2020-05-11,Deposit,3137,Sales,17036,Deposit for Sales
2020-05-11,Withdrawal,2817,Loan Payments,9292,Withdrawal for Loan Payments
2020-05-12,Deposit,2949,Sales,25863,Deposit for Sales
2020-05-14,Withdrawal,2125,Taxes,24163,Withdrawal for Taxes
2020-05-14,Deposit,3538,Sales,4348,Deposit for Sales
2020-05-15,Deposit,2611,Donations,26689,Deposit for Donations
2020-05-15,Withdrawal,2042,Taxes,2958,Withdrawal for Taxes
2020-05-16,Deposit,1332,Sponsorship,22297,Deposit for Sponsorship
2020-05-17,Deposit,2855,Sales,11527,Deposit for Sales
2020-05-19,Withdrawal,1785,Memberships,24078,Withdrawal for Memberships
2020-05-20,Withdrawal,2010,Professional Services,12109,Withdrawal for Professional Services
2020-05-20,Withdrawal,2331,Maintenance,23178,Withdrawal for Maintenance
2020-05-25,Deposit,2840,Sales,19876,Deposit for Sales
2020-05-27,Withdrawal,1567,Marketing,1391,Withdrawal for Marketing
2020-06-01,Deposit,2811,Sales,11516,Deposit for Sales
2020-06-01,Deposit,4311,Sales,19534,Deposit for Sales
2020-06-03,Deposit,4188,Sponsorship,23055,Deposit for Sponsorship
2020-06-04,Deposit,2298,Sales,11373,Deposit for Sales
2020-06-04,Deposit,2270,Donations,17948,Deposit for Donations
2020-06-04,Deposit,1663,Sales,18843,Deposit for Sales
2020-06-05,Withdrawal,2725,Travel,15223,Withdrawal for Travel
2020-06-05,Withdrawal,2081,Rent,14985,Withdrawal for Rent
2020-06-06,Withdrawal,1696,Maintenance,9677,Withdrawal for Maintenance
2020-06-06,Withdrawal,2655,Loan Payments,16613,Withdrawal for Loan Payments
2020-06-07,Withdrawal,2094,Memberships,9422,Withdrawal for Memberships
2020-06-09,Deposit,4258,Sponsorship,13935,Deposit for Sponsorship
2020-06-09,Deposit,193,Donations,16196,Deposit for Donations
2020-06-09,Withdrawal,1349,Marketing,20724,Withdrawal for Marketing
2020-06-10,Deposit,3705,Donations,8705,Deposit for Donations
2020-06-12,Withdrawal,610,Office Supplies,16003,Withdrawal for Office Supplies
2020-06-12,Withdrawal,2840,Rent,17180,Withdrawal for Rent
2020-06-14,Deposit,3882,Sponsorship,18867,Deposit for Sponsorship
2020-06-15,Withdrawal,1777,Maintenance,17066,Withdrawal for Maintenance
2020-06-16,Withdrawal,245,Utilities,11581,Withdrawal for Utilities
2020-06-17,Withdrawal,347,Rent,9075,Withdrawal for Rent
2020-06-17,Deposit,564,Donations,15678,Deposit for Donations
2020-06-18,Deposit,3533,Sales,15114,Deposit for Sales
2020-06-20,Deposit,1874,Donations,15809,Deposit for Donations
2020-06-21,Withdrawal,1456,Loan Payments,19268,Withdrawal for Loan Payments
2020-06-24,Withdrawal,982,Memberships,22073,Withdrawal for Memberships
2020-06-24,Withdrawal,1753,Rent,11826,Withdrawal for Rent
2020-06-25,Withdrawal,2617,Loan Payments,13579,Withdrawal for Loan Payments
2020-06-27,Deposit,4211,Sponsorship,20020,Deposit for Sponsorship
2020-06-28,Deposit,1081,Sponsorship,20615,Deposit for Sponsorship
2020-07-04,Deposit,370,Donations,31827,Deposit for Donations
2020-07-05,Withdrawal,2810,Professional Services,1163,Withdrawal for Professional Services
2020-07-06,Deposit,2349,Donations,7753,Deposit for Donations
2020-07-07,Withdrawal,1346,Payroll,28338,Withdrawal for Payroll
2020-07-07,Withdrawal,871,Office Supplies,16839,Withdrawal for Office Supplies
2020-07-07,Deposit,4173,Sponsorship,17710,Deposit for Sponsorship
2020-07-08,Deposit,3119,Donations,31457,Deposit for Donations
2020-07-08,Deposit,4458,Sponsorship,7999,Deposit for Sponsorship
2020-07-11,Deposit,115,Sponsorship,29684,Deposit for Sponsorship
2020-07-12,Withdrawal,503,Payroll,22109,Withdrawal for Payroll
2020-07-14,Withdrawal,1827,Taxes,30000,Withdrawal for Taxes
2020-07-14,Deposit,328,Sponsorship,28888,Deposit for Sponsorship
2020-07-14,Deposit,2759,Sales,31647,Deposit for Sales
2020-07-16,Deposit,539,Donations,32387,Deposit for Donations
2020-07-19,Deposit,2378,Sponsorship,3541,Deposit for Sponsorship
2020-07-20,Withdrawal,2255,Inventory,27745,Withdrawal for Inventory
2020-07-20,Deposit,2568,Donations,19407,Deposit for Donations
2020-07-21,Deposit,3205,Sponsorship,22612,Deposit for Sponsorship
2020-07-21,Deposit,3785,Sales,25894,Deposit for Sales
2020-07-21,Deposit,3865,Donations,29759,Deposit for Donations
2020-07-21,Deposit,138,Sales,29897,Deposit for Sales
2020-07-23,Withdrawal,2595,Insurance,5404,Withdrawal for Insurance
2020-07-23,Deposit,1162,Donations,3973,Deposit for Donations
2020-07-25,Withdrawal,2189,Memberships,2811,Withdrawal for Memberships
2020-07-26,Deposit,4988,Sales,13537,Deposit for Sales
2020-07-27,Deposit,3059,Sales,35446,Deposit for Sales
2020-07-27,Deposit,4103,Sponsorship,31848,Deposit for Sponsorship
2020-07-27,Deposit,796,Donations,8549,Deposit for Donations
2020-07-28,Withdrawal,2078,Office Supplies,29569,Withdrawal for Office Supplies
2020-07-28,Withdrawal,1337,Marketing,28560,Withdrawal for Marketing
2020-08-01,Withdrawal,148,Marketing,7929,Withdrawal for Marketing
2020-08-02,Deposit,3577,Sales,24880,Deposit for Sales
2020-08-02,Deposit,3425,Sponsorship,22171,Deposit for Sponsorship
2020-08-04,Deposit,2536,Sales,18155,Deposit for Sales
2020-08-05,Deposit,1391,Donations,14209,Deposit for Donations
2020-08-07,Withdrawal,652,Loan Payments,21303,Withdrawal for Loan Payments
2020-08-07,Withdrawal,207,Professional Services,6688,Withdrawal for Professional Services
2020-08-07,Deposit,4465,Sales,9824,Deposit for Sales
2020-08-08,Deposit,3882,Sales,9248,Deposit for Sales
2020-08-09,Deposit,1364,Donations,6895,Deposit for Donations
2020-08-11,Deposit,3140,Sales,18746,Deposit for Sales
2020-08-12,Deposit,1569,Sales,28472,Deposit for Sales
2020-08-13,Withdrawal,2549,Payroll,15606,Withdrawal for Payroll
2020-08-13,Withdrawal,1171,Payroll,8077,Withdrawal for Payroll
2020-08-14,Deposit,3993,Sales,32465,Deposit for Sales
2020-08-14,Withdrawal,1592,Utilities,32527,Withdrawal for Utilities
2020-08-14,Deposit,3803,Donations,26903,Deposit for Donations
2020-08-15,Withdrawal,1780,Memberships,23100,Withdrawal for Memberships
2020-08-16,Withdrawal,488,Office Supplies,3948,Withdrawal for Office Supplies
2020-08-17,Withdrawal,2720,Insurance,6802,Withdrawal for Insurance
2020-08-19,Withdrawal,216,Marketing,21955,Withdrawal for Marketing
2020-08-21,Deposit,2807,Sales,17016,Deposit for Sales
2020-08-21,Withdrawal,564,Taxes,4436,Withdrawal for Taxes
2020-08-22,Withdrawal,1397,Travel,15619,Withdrawal for Travel
2020-08-22,Deposit,4889,Donations,12818,Deposit for Donations
2020-08-24,Withdrawal,302,Loan Payments,9522,Withdrawal for Loan Payments
2020-08-26,Withdrawal,1436,Maintenance,5366,Withdrawal for Maintenance
2020-08-27,Deposit,1654,Donations,34119,Deposit for Donations
2020-08-28,Deposit,1583,Sponsorship,5531,Deposit for Sponsorship
2020-08-28,Withdrawal,1329,Marketing,5359,Withdrawal for Marketing
2020-09-02,Withdrawal,465,Taxes,5271,Withdrawal for Taxes
2020-09-03,Withdrawal,2869,Memberships,3000,Withdrawal for Memberships
2020-09-04,Deposit,515,Sponsorship,8910,Deposit for Sponsorship
2020-09-04,Withdrawal,1512,Memberships,0,Withdrawal for Memberships
2020-09-06,Withdrawal,775,Professional Services,7669,Withdrawal for Professional Services
2020-09-07,Deposit,3349,Sales,7152,Deposit for Sales
2020-09-07,Withdrawal,652,Office Supplies,6042,Withdrawal for Office Supplies
2020-09-09,Withdrawal,526,Travel,4745,Withdrawal for Travel
2020-09-10,Deposit,992,Sponsorship,8395,Deposit for Sponsorship
2020-09-10,Withdrawal,2656,Payroll,4496,Withdrawal for Payroll
2020-09-11,Deposit,3545,Sponsorship,7594,Deposit for Sponsorship
2020-09-12,Withdrawal,2216,Travel,6694,Withdrawal for Travel
2020-09-13,Deposit,1843,Donations,6843,Deposit for Donations
2020-09-13,Deposit,1133,Sales,5629,Deposit for Sales
2020-09-14,Deposit,2639,Sponsorship,6330,Deposit for Sponsorship
2020-09-14,Deposit,803,Donations,3803,Deposit for Donations
2020-09-14,Deposit,2914,Sponsorship,9244,Deposit for Sponsorship
2020-09-17,Withdrawal,397,Payroll,4143,Withdrawal for Payroll
2020-09-18,Withdrawal,105,Rent,5524,Withdrawal for Rent
2020-09-18,Deposit,1879,Donations,7403,Deposit for Donations
2020-09-19,Withdrawal,2808,Rent,1335,Withdrawal for Rent
2020-09-20,Withdrawal,1502,Office Supplies,4540,Withdrawal for Office Supplies
2020-09-22,Withdrawal,1572,Taxes,3173,Withdrawal for Taxes
2020-09-23,Withdrawal,1913,Inventory,5136,Withdrawal for Inventory
2020-09-23,Deposit,2696,Sponsorship,5869,Deposit for Sponsorship
2020-09-24,Withdrawal,620,Loan Payments,7049,Withdrawal for Loan Payments
2020-09-26,Deposit,600,Sales,5736,Deposit for Sales
2020-09-26,Deposit,3868,Donations,3691,Deposit for Donations
2020-09-27,Withdrawal,2794,Insurance,4049,Withdrawal for Insurance
2020-09-28,Deposit,850,Donations,8444,Deposit for Donations
2020-10-01,Deposit,3463,Sales,20114,Deposit for Sales
2020-10-03,Deposit,170,Sponsorship,15386,Deposit for Sponsorship
2020-10-03,Withdrawal,954,Professional Services,15216,Withdrawal for Professional Services
2020-10-04,Withdrawal,1865,Professional Services,13182,Withdrawal for Professional Services
2020-10-04,Withdrawal,1581,Inventory,15047,Withdrawal for Inventory
2020-10-04,Withdrawal,770,Maintenance,14257,Withdrawal for Maintenance
2020-10-05,Deposit,2860,Sponsorship,24464,Deposit for Sponsorship
2020-10-07,Deposit,3268,Donations,8268,Deposit for Donations
2020-10-07,Withdrawal,274,Marketing,12908,Withdrawal for Marketing
2020-10-09,Deposit,629,Sales,14886,Deposit for Sales
2020-10-10,Deposit,2374,Sponsorship,19717,Deposit for Sponsorship
2020-10-15,Deposit,1646,Donations,13729,Deposit for Donations
2020-10-15,Deposit,1298,Donations,15027,Deposit for Donations
2020-10-15,Withdrawal,1199,Insurance,21604,Withdrawal for Insurance
2020-10-16,Deposit,1768,Sponsorship,14617,Deposit for Sponsorship
2020-10-16,Deposit,1884,Donations,16501,Deposit for Donations
2020-10-16,Deposit,4042,Sales,24170,Deposit for Sales
2020-10-17,Withdrawal,2537,Office Supplies,12849,Withdrawal for Office Supplies
2020-10-17,Deposit,4274,Sponsorship,12542,Deposit for Sponsorship
2020-10-18,Withdrawal,2336,Loan Payments,17381,Withdrawal for Loan Payments
2020-10-19,Deposit,3627,Sales,20128,Deposit for Sales
2020-10-19,Withdrawal,753,Professional Services,16628,Withdrawal for Professional Services
2020-10-20,Withdrawal,311,Maintenance,16651,Withdrawal for Maintenance
2020-10-20,Deposit,2076,Sponsorship,16962,Deposit for Sponsorship
2020-10-20,Withdrawal,1654,Memberships,12083,Withdrawal for Memberships
2020-10-22,Deposit,3262,Donations,16170,Deposit for Donations
2020-10-25,Withdrawal,196,Maintenance,12346,Withdrawal for Maintenance
2020-10-27,Withdrawal,1367,Travel,22803,Withdrawal for Travel
2020-10-28,Withdrawal,2771,Marketing,17343,Withdrawal for Marketing
2020-10-28,Deposit,1391,Sponsorship,13737,Deposit for Sponsorship
2020-11-01,Deposit,3207,Sponsorship,37210,Deposit for Sponsorship
2020-11-02,Withdrawal,1038,Utilities,3962,Withdrawal for Utilities
2020-11-03,Deposit,3788,Sponsorship,15670,Deposit for Sponsorship
2020-11-04,Deposit,3237,Sales,18907,Deposit for Sales
2020-11-04,Deposit,1298,Donations,24966,Deposit for Donations
2020-11-04,Withdrawal,2551,Utilities,34659,Withdrawal for Utilities
2020-11-06,Withdrawal,2942,Travel,19993,Withdrawal for Travel
2020-11-07,Deposit,1683,Sponsorship,21755,Deposit for Sponsorship
2020-11-07,Withdrawal,1237,Payroll,28413,Withdrawal for Payroll
2020-11-09,Withdrawal,1160,Travel,25654,Withdrawal for Travel
2020-11-11,Withdrawal,2249,Professional Services,29650,Withdrawal for Professional Services
2020-11-12,Deposit,1165,Sales,20072,Deposit for Sales
2020-11-13,Deposit,3099,Donations,26814,Deposit for Donations
2020-11-14,Withdrawal,1517,Office Supplies,24137,Withdrawal for Office Supplies
2020-11-16,Deposit,1064,Donations,31899,Deposit for Donations
2020-11-16,Deposit,588,Sponsorship,23668,Deposit for Sponsorship
2020-11-17,Deposit,1652,Sponsorship,11882,Deposit for Sponsorship
2020-11-18,Withdrawal,1448,Memberships,22935,Withdrawal for Memberships
2020-11-18,Deposit,4021,Donations,34332,Deposit for Donations
2020-11-19,Deposit,3087,Sales,23080,Deposit for Sales
2020-11-19,Deposit,3795,Sponsorship,30835,Deposit for Sponsorship
2020-11-20,Withdrawal,193,Taxes,21562,Withdrawal for Taxes
2020-11-20,Deposit,3975,Sponsorship,10230,Deposit for Sponsorship
2020-11-22,Withdrawal,1976,Maintenance,23715,Withdrawal for Maintenance
2020-11-22,Withdrawal,329,Travel,34003,Withdrawal for Travel
2020-11-23,Deposit,1898,Sales,30311,Deposit for Sales
2020-11-24,Deposit,725,Sponsorship,25691,Deposit for Sponsorship
2020-11-25,Deposit,2821,Sponsorship,24383,Deposit for Sponsorship
2020-11-27,Deposit,2293,Sales,6255,Deposit for Sales
2020-11-28,Deposit,2903,Donations,27040,Deposit for Donations
2020-12-01,Deposit,3546,Sales,5969,Deposit for Sales
2020-12-02,Deposit,2965,Sales,12073,Deposit for Sales
2020-12-03,Deposit,3635,Sales,11231,Deposit for Sales
2020-12-03,Deposit,4981,Sales,8278,Deposit for Sales
2020-12-05,Withdrawal,1261,Insurance,22488,Withdrawal for Insurance
2020-12-06,Withdrawal,2820,Payroll,3149,Withdrawal for Payroll
2020-12-06,Deposit,4744,Sales,19732,Deposit for Sales
2020-12-08,Withdrawal,1765,Office Supplies,6393,Withdrawal for Office Supplies
2020-12-09,Withdrawal,2085,Office Supplies,10264,Withdrawal for Office Supplies
2020-12-09,Withdrawal,780,Taxes,4687,Withdrawal for Taxes
2020-12-12,Withdrawal,1703,Payroll,3297,Withdrawal for Payroll
2020-12-14,Withdrawal,1631,Travel,7233,Withdrawal for Travel
2020-12-15,Deposit,1490,Sales,23749,Deposit for Sales
2020-12-16,Withdrawal,2106,Insurance,8158,Withdrawal for Insurance
2020-12-16,Withdrawal,1643,Marketing,10430,Withdrawal for Marketing
2020-12-16,Deposit,4447,Donations,7596,Deposit for Donations
2020-12-16,Withdrawal,1706,Travel,22259,Withdrawal for Travel
2020-12-18,Deposit,2471,Sales,8864,Deposit for Sales
2020-12-20,Deposit,3757,Donations,14988,Deposit for Donations
2020-12-21,Deposit,3658,Donations,12349,Deposit for Donations
2020-12-21,Withdrawal,1953,Taxes,5203,Withdrawal for Taxes
2020-12-22,Withdrawal,2617,Loan Payments,7156,Withdrawal for Loan Payments
2020-12-23,Deposit,4233,Donations,23965,Deposit for Donations
2020-12-24,Deposit,3694,Donations,9108,Deposit for Donations
2020-12-24,Deposit,2540,Sponsorship,9773,Deposit for Sponsorship
2020-12-25,Deposit,2629,Donations,25117,Deposit for Donations
2020-12-27,Withdrawal,2864,Memberships,5414,Withdrawal for Memberships
2020-12-27,Withdrawal,2264,Loan Payments,2423,Withdrawal for Loan Payments
2020-12-28,Deposit,264,Donations,5467,Deposit for Donations
2020-12-28,Withdrawal,1739,Taxes,8691,Withdrawal for Taxes
2021-01-01,Withdrawal,998,Office Supplies,6081,Withdrawal for Office Supplies
2021-01-01,Withdrawal,1420,Rent,3101,Withdrawal for Rent
2021-01-01,Withdrawal,945,Memberships,10258,Withdrawal for Memberships
2021-01-02,Withdrawal,2782,Travel,5701,Withdrawal for Travel
2021-01-02,Withdrawal,2930,Payroll,11252,Withdrawal for Payroll
2021-01-03,Withdrawal,2834,Loan Payments,7077,Withdrawal for Loan Payments
2021-01-04,Deposit,4411,Sales,11488,Deposit for Sales
2021-01-09,Withdrawal,954,Rent,5015,Withdrawal for Rent
2021-01-10,Withdrawal,724,Loan Payments,8483,Withdrawal for Loan Payments
2021-01-10,Withdrawal,2971,Memberships,7287,Withdrawal for Memberships
2021-01-10,Withdrawal,440,Loan Payments,6743,Withdrawal for Loan Payments
2021-01-11,Withdrawal,685,Inventory,2416,Withdrawal for Inventory
2021-01-12,Deposit,2351,Sales,11203,Deposit for Sales
2021-01-12,Withdrawal,2400,Maintenance,8852,Withdrawal for Maintenance
2021-01-13,Deposit,1884,Sales,971,Deposit for Sales
2021-01-13,Withdrawal,1119,Utilities,3881,Withdrawal for Utilities
2021-01-14,Withdrawal,2222,Memberships,4521,Withdrawal for Memberships
2021-01-15,Deposit,4590,Donations,14182,Deposit for Donations
2021-01-15,Withdrawal,546,Travel,9592,Withdrawal for Travel
2021-01-17,Withdrawal,104,Rent,7183,Withdrawal for Rent
2021-01-18,Deposit,3830,Sponsorship,9911,Deposit for Sponsorship
2021-01-18,Withdrawal,2286,Travel,1595,Withdrawal for Travel
2021-01-19,Deposit,4245,Donations,6772,Deposit for Donations
2021-01-21,Deposit,1556,Sponsorship,2527,Deposit for Sponsorship
2021-01-23,Deposit,3553,Sponsorship,5969,Deposit for Sponsorship
2021-01-23,Withdrawal,2281,Insurance,9207,Withdrawal for Insurance
2021-01-26,Deposit,3366,Sales,10138,Deposit for Sales
2021-01-26,Withdrawal,963,Professional Services,7079,Withdrawal for Professional Services
2021-01-26,Deposit,3027,Donations,8042,Deposit for Donations
2021-01-27,Withdrawal,2508,Payroll,0,Withdrawal for Payroll
2021-02-01,Deposit,3335,Sales,18772,Deposit for Sales
2021-02-01,Deposit,3458,Donations,12553,Deposit for Donations
2021-02-01,Deposit,107,Sales,5107,Deposit for Sales
2021-02-03,Deposit,658,Sponsorship,30011,Deposit for Sponsorship
2021-02-03,Deposit,3482,Sponsorship,23941,Deposit for Sponsorship
2021-02-04,Deposit,4792,Sponsorship,15437,Deposit for Sponsorship
2021-02-04,Withdrawal,1192,Loan Payments,30935,Withdrawal for Loan Payments
2021-02-05,Deposit,1148,Sponsorship,30899,Deposit for Sponsorship
2021-02-05,Deposit,2648,Donations,29353,Deposit for Donations
2021-02-05,Withdrawal,2175,Office Supplies,20940,Withdrawal for Office Supplies
2021-02-06,Withdrawal,1650,Marketing,28361,Withdrawal for Marketing
2021-02-08,Withdrawal,481,Payroll,20459,Withdrawal for Payroll
2021-02-09,Deposit,3023,Sales,31384,Deposit for Sales
2021-02-09,Deposit,1416,Sales,29310,Deposit for Sales
2021-02-09,Withdrawal,737,Memberships,18035,Withdrawal for Memberships
2021-02-10,Withdrawal,1419,Utilities,26705,Withdrawal for Utilities
2021-02-12,Withdrawal,1421,Maintenance,27894,Withdrawal for Maintenance
2021-02-13,Withdrawal,1620,Professional Services,29315,Withdrawal for Professional Services
2021-02-13,Deposit,989,Sponsorship,19024,Deposit for Sponsorship
2021-02-14,Withdrawal,1908,Rent,10645,Withdrawal for Rent
2021-02-17,Deposit,4478,Sales,23115,Deposit for Sales
2021-02-18,Deposit,2878,Sponsorship,32127,Deposit for Sponsorship
2021-02-20,Deposit,598,Donations,29249,Deposit for Donations
2021-02-21,Deposit,2196,Sales,18637,Deposit for Sales
2021-02-22,Withdrawal,2248,Travel,28651,Withdrawal for Travel
2021-02-23,Deposit,4686,Donations,9793,Deposit for Donations
2021-02-23,Withdrawal,698,Insurance,9095,Withdrawal for Insurance
2021-02-25,Withdrawal,1633,Office Supplies,29751,Withdrawal for Office Supplies
2021-02-27,Deposit,4183,Sponsorship,28124,Deposit for Sponsorship
2021-02-27,Withdrawal,2583,Taxes,16441,Withdrawal for Taxes
2021-03-01,Withdrawal,376,Taxes,10067,Withdrawal for Taxes
2021-03-02,Withdrawal,2761,Insurance,1137,Withdrawal for Insurance
2021-03-03,Deposit,467,Sponsorship,10534,Deposit for Sponsorship
2021-03-04,Withdrawal,820,Insurance,7733,Withdrawal for Insurance
2021-03-04,Deposit,275,Donations,9883,Deposit for Donations
2021-03-06,Withdrawal,2642,Payroll,3562,Withdrawal for Payroll
2021-03-07,Deposit,2018,Donations,8156,Deposit for Donations
2021-03-07,Withdrawal,994,Office Supplies,3063,Withdrawal for Office Supplies
2021-03-09,Withdrawal,2171,Utilities,5007,Withdrawal for Utilities
2021-03-10,Deposit,3075,Sponsorship,6138,Deposit for Sponsorship
2021-03-12,Withdrawal,950,Maintenance,4057,Withdrawal for Maintenance
2021-03-13,Withdrawal,551,Office Supplies,7605,Withdrawal for Office Supplies
2021-03-13,Withdrawal,1896,Maintenance,8880,Withdrawal for Maintenance
2021-03-14,Deposit,1311,Sponsorship,7655,Deposit for Sponsorship
2021-03-14,Withdrawal,1219,Travel,6204,Withdrawal for Travel
2021-03-16,Deposit,4068,Sponsorship,10776,Deposit for Sponsorship
2021-03-17,Withdrawal,2958,Inventory,8489,Withdrawal for Inventory
2021-03-19,Deposit,1589,Donations,6344,Deposit for Donations
2021-03-20,Withdrawal,947,Insurance,6708,Withdrawal for Insurance
2021-03-21,Withdrawal,1981,Insurance,8553,Withdrawal for Insurance
2021-03-21,Deposit,336,Sales,3898,Deposit for Sales
2021-03-21,Withdrawal,182,Loan Payments,7423,Withdrawal for Loan Payments
2021-03-22,Deposit,3435,Donations,4572,Deposit for Donations
2021-03-24,Withdrawal,2686,Marketing,5047,Withdrawal for Marketing
2021-03-24,Deposit,1563,Sponsorship,10443,Deposit for Sponsorship
2021-03-24,Deposit,183,Donations,4755,Deposit for Donations
2021-03-26,Withdrawal,1311,Payroll,7178,Withdrawal for Payroll
2021-03-27,Deposit,4608,Sales,9608,Deposit for Sales
2021-03-27,Deposit,2457,Donations,11447,Deposit for Donations
2021-03-27,Withdrawal,893,Payroll,8990,Withdrawal for Payroll
2021-04-01,Withdrawal,1752,Loan Payments,10273,Withdrawal for Loan Payments
2021-04-03,Withdrawal,534,Insurance,11953,Withdrawal for Insurance
2021-04-04,Deposit,3930,Donations,19566,Deposit for Donations
2021-04-05,Withdrawal,1201,Marketing,11307,Withdrawal for Marketing
2021-04-06,Withdrawal,2094,Memberships,7374,Withdrawal for Memberships
2021-04-07,Deposit,2975,Sales,7975,Deposit for Sales
2021-04-09,Deposit,4746,Donations,12120,Deposit for Donations
2021-04-11,Deposit,3728,Sales,15848,Deposit for Sales
2021-04-13,Withdrawal,257,Inventory,26510,Withdrawal for Inventory
2021-04-13,Deposit,2214,Sponsorship,12487,Deposit for Sponsorship
2021-04-15,Withdrawal,1952,Loan Payments,26767,Withdrawal for Loan Payments
2021-04-15,Deposit,4615,Donations,11281,Deposit for Donations
2021-04-15,Deposit,3255,Donations,15636,Deposit for Donations
2021-04-15,Withdrawal,2399,Utilities,14387,Withdrawal for Utilities
2021-04-16,Deposit,836,Sales,10080,Deposit for Sales
2021-04-16,Withdrawal,2485,Travel,9468,Withdrawal for Travel
2021-04-18,Deposit,1074,Sponsorship,12381,Deposit for Sponsorship
2021-04-18,Deposit,1660,Donations,28170,Deposit for Donations
2021-04-20,Withdrawal,2456,Rent,28719,Withdrawal for Rent
2021-04-21,Deposit,2826,Sponsorship,30544,Deposit for Sponsorship
2021-04-22,Deposit,938,Sales,16786,Deposit for Sales
2021-04-22,Deposit,631,Sales,31175,Deposit for Sales
2021-04-22,Withdrawal,1309,Travel,6666,Withdrawal for Travel
